time,cont,conterr
-2.0,-1.576323987538912,0.008
-1.1094043239734364,0.8161993769470604,0.008
-1.10810353731364,1.4018691588784846,0.01
-1.04128356478512,1.352024922118388,0.009
-0.6874017950076046,1.4890965732087205,0.009
-0.6862784934508233,1.5389408099688615,0.009
-0.6839095489022005,1.4890965732087205,0.009
-0.6227997911135832,1.302180685358247,0.009
-0.6216426299565998,2.0,0.009
-0.6108649587047756,1.0529595015576305,0.009
-0.5785440601820577,0.8037383177570141,0.008
-0.5523317034835074,0.5794392523364458,0.009
-0.54752118292466,0.3676012461059237,0.008
-0.5463231809548912,1.289719626168245,0.009
-0.23073822646578246,0.35514018691592186,0.008
-0.22948440356414745,-0.4423676012460689,0.009
-0.223521652089953,-0.3177570093457829,0.008
-0.22230793879579958,0.35514018691587745,0.009
-0.19848789764545782,0.2803738317757323,0.008
-0.19014139411595643,0.4797507788162081,0.008
0.19719058481019536,-0.13084112149530935,0.008
0.19843624817989625,0.6043613707165383,0.008
0.1995992757610514,0.5545171339563972,0.009
0.2019607272533901,0.24299065420563748,0.008
0.2282750882900788,0.15576323987540208,0.008
0.2294794049967641,0.4672897196261614,0.009
0.23066759922592972,-0.0809968847351683,0.008
0.262950718408554,0.915887850467298,0.008
0.27252940715627894,0.9532710280373928,0.009
0.6311092513030854,-0.5420560747663068,0.014
0.6335665122663556,-0.180685358255406,0.011
0.6503107804130308,-0.6542056074765907,0.008
0.6526584181186803,-0.2803738317756881,0.008
0.659907745697192,-2.0,0.036
0.6622416163653253,-0.5669781931463993,0.015
0.6646986711526832,-0.39252336448597225,0.009
0.6694349875591832,-0.2803738317756881,0.009
0.6813686848017282,-0.8909657320872053,0.014
0.6837674876992583,-0.4049844236760185,0.009
0.6897463460679205,-0.15576323987535767,0.009
0.7279521047198627,0.4672897196261614,0.009
1.0458991340238541,-0.19314641744545247,0.008
1.0531071736755249,0.6915887850467741,0.008
1.057857850474654,-0.7289719626167803,0.008
1.0590492344371047,0.4672897196262058,0.008
1.060237102620622,-0.24299065420559351,0.01
1.0674309724725246,0.6666666666666816,0.013
1.0722753106771745,0.6292834890965868,0.009
1.0734791059505784,-0.2803738317756881,0.008
1.0746295951588762,0.5171339563863024,0.009
1.0758755006654095,-0.5171339563862583,0.008
1.081895388042314,0.7414330218068708,0.014
1.0925766984224845,0.753894080996873,0.009
1.094863786335753,0.8411214953271084,0.018
1.0950053716558972,-0.1433021806853556,0.012
1.1021790314727649,-0.4423676012460689,0.011
1.1022737429370522,0.753894080996873,0.013
1.1033948868388412,0.5420560747663954,0.011
1.1045500209988384,-0.1433021806853556,0.01
1.1046710570526437,0.5545171339563972,0.011
1.1058591350081746,-0.06853582554516624,0.01
1.1081600510925038,0.18068535825545018,0.009
1.1082535027260194,0.39252336448597225,0.012
1.1093395200046414,0.591900311526492,0.012
1.109463770964382,-0.3426791277258754,0.01
1.1105632615996908,-0.25545171339563977,0.009
1.110658056972785,0.42990654205606704,0.01
1.1118385052205468,0.6666666666666816,0.009
1.1141209793482374,-0.180685358255406,0.008
1.1153141110112248,0.5669781931464435,0.009
1.1165146434308149,-0.031152647975071446,0.008
1.1178187372962194,0.4672897196261614,0.009
1.1189372464615297,-0.2803738317756881,0.008
1.1213811479443523,0.8286604361370622,0.01
1.1225173570727272,-0.25545171339559536,0.008
1.1237683702281003,0.6915887850467297,0.009
1.1261836348344718,-0.19314641744545247,0.009
1.127318307233021,0.6791277258566835,0.013
1.1297088582989345,-0.33021806853582913,0.012
1.1308440509320765,0.591900311526492,0.015
1.130976345150117,-0.11838006230530729,0.027
1.1381026875931477,-0.09345794392521456,0.012
1.1428960116417652,0.35514018691587745,0.009
1.145319849330619,-0.21806853582554497,0.009
1.1464908518443364,0.591900311526492,0.009
1.1512683638780041,-0.35514018691587745,0.008
1.4762185275318749,-0.3800623052959258,0.017
1.4930121987855394,-1.626168224299053,0.014
1.4990213470341036,-0.7663551401869193,0.012
1.5013992530430982,-1.0155763239874915,0.016
1.5026300465738558,-2.0,0.01
1.5061684149519712,-1.576323987538912,0.011
1.5122032848453602,-0.7912772585669676,0.014
1.514619404122847,-1.7632398753893854,0.024
1.5169254242599148,-1.4018691588784848,0.012
1.5170146169222258,-0.9034267912772074,0.016
1.518125963871682,-0.5295950155763047,0.012
1.51940011667807,-1.4890965732086763,0.011
